"cause_name","sex","age","deaths"
"Maternal hypertensive disorders","Female","10 to 14",8.4699668957889
"Maternal hypertensive disorders","Female","15 to 19",1199.4451340256
"Maternal hypertensive disorders","Female","20 to 24",1579.3993315659
"Maternal hypertensive disorders","Female","25 to 29",1289.6173589478
"Maternal hypertensive disorders","Female","30 to 34",887.92576679993
"Maternal hypertensive disorders","Female","35 to 39",689.89585677719
"Maternal hypertensive disorders","Female","40 to 44",299.35643888474
"Maternal hypertensive disorders","Female","45 to 49",89.110053936005
"Maternal sepsis and other maternal infections","Female","10 to 14",3.4677300425619
"Maternal sepsis and other maternal infections","Female","15 to 19",1133.4370379353
"Maternal sepsis and other maternal infections","Female","20 to 24",1719.8477717896
"Maternal sepsis and other maternal infections","Female","25 to 29",1451.568376545
"Maternal sepsis and other maternal infections","Female","30 to 34",1162.938992033
"Maternal sepsis and other maternal infections","Female","35 to 39",1081.4380841541
"Maternal sepsis and other maternal infections","Female","40 to 44",528.70389224148
"Maternal sepsis and other maternal infections","Female","45 to 49",154.71762473869
"Measles","Female","10 to 14",110.41067101157
"Measles","Female","15 to 19",46.532643799245
"Measles","Female","20 to 24",25.64856227839
"Measles","Female","25 to 29",15.007290154152
"Measles","Female","30 to 34",9.5889933651388
"Measles","Female","35 to 39",5.9391358091198
"Measles","Female","40 to 44",3.6901159794834
"Measles","Female","45 to 49",2.3756585989585
"Measles","Female","5 to 9",388.79753970063
"Measles","Female","50 to 54",1.9024096775809
"Measles","Female","55 to 59",1.5560567942113
"Measles","Female","Under 5",3775.5078312118
"Measles","Male","10 to 14",106.78529713619
"Measles","Male","15 to 19",40.113063906968
"Measles","Male","20 to 24",20.078250236787
"Measles","Male","25 to 29",9.997776930321
"Measles","Male","30 to 34",6.431098592585
"Measles","Male","35 to 39",4.3093582557999
"Measles","Male","40 to 44",3.3449733218718
"Measles","Male","45 to 49",2.7372822216647
"Measles","Male","5 to 9",367.51733176661
"Measles","Male","50 to 54",2.2138492231416
"Measles","Male","55 to 59",2.6495530996863
"Measles","Male","Under 5",3650.937816052
"Medication overuse headache","Female","10 to 14",NA
"Medication overuse headache","Female","15 to 19",NA
"Medication overuse headache","Female","20 to 24",NA
"Medication overuse headache","Female","25 to 29",NA
"Medication overuse headache","Female","30 to 34",NA
"Medication overuse headache","Female","35 to 39",NA
"Medication overuse headache","Female","40 to 44",NA
"Medication overuse headache","Female","45 to 49",NA
"Medication overuse headache","Female","5 to 9",NA
"Medication overuse headache","Female","50 to 54",NA
"Medication overuse headache","Female","55 to 59",NA
"Medication overuse headache","Female","60 to 64",NA
"Medication overuse headache","Female","65 to 69",NA
"Medication overuse headache","Female","70 to 74",NA
"Medication overuse headache","Female","75 to 79",NA
"Medication overuse headache","Female","80 plus",NA
"Medication overuse headache","Male","10 to 14",NA
"Medication overuse headache","Male","15 to 19",NA
"Medication overuse headache","Male","20 to 24",NA
"Medication overuse headache","Male","25 to 29",NA
"Medication overuse headache","Male","30 to 34",NA
"Medication overuse headache","Male","35 to 39",NA
"Medication overuse headache","Male","40 to 44",NA
"Medication overuse headache","Male","45 to 49",NA
"Medication overuse headache","Male","5 to 9",NA
"Medication overuse headache","Male","50 to 54",NA
"Medication overuse headache","Male","55 to 59",NA
"Medication overuse headache","Male","60 to 64",NA
"Medication overuse headache","Male","65 to 69",NA
"Medication overuse headache","Male","70 to 74",NA
"Medication overuse headache","Male","75 to 79",NA
"Medication overuse headache","Male","80 plus",NA
"Meningitis","Female","10 to 14",727.00667790222
"Meningitis","Female","15 to 19",697.707278759
"Meningitis","Female","20 to 24",1012.8122849731
"Meningitis","Female","25 to 29",636.90043956375
"Meningitis","Female","30 to 34",425.3759049263
"Meningitis","Female","35 to 39",415.35733717728
"Meningitis","Female","40 to 44",1461.6227672958
"Meningitis","Female","45 to 49",2149.1794466095
"Meningitis","Female","5 to 9",790.0039276886
"Meningitis","Female","50 to 54",2060.5196212616
"Meningitis","Female","55 to 59",2910.4937455292
"Meningitis","Female","60 to 64",2073.4078167725
"Meningitis","Female","65 to 69",318.57534345245
"Meningitis","Female","70 to 74",2112.9724499359
"Meningitis","Female","75 to 79",1539.335613739
"Meningitis","Female","80 plus",1552.3080643921
"Meningitis","Female","Under 5",4996.4188671246
"Meningitis","Male","10 to 14",504.6532360611
"Meningitis","Male","15 to 19",1105.4554531555
"Meningitis","Male","20 to 24",1029.1887788086
"Meningitis","Male","25 to 29",1059.7523766556
"Meningitis","Male","30 to 34",882.70704355621
"Meningitis","Male","35 to 39",1367.8519710541
"Meningitis","Male","40 to 44",2657.6405134888
"Meningitis","Male","45 to 49",3517.161384552
"Meningitis","Male","5 to 9",761.50442726898
"Meningitis","Male","50 to 54",3506.278411499
"Meningitis","Male","55 to 59",3589.7708182068
"Meningitis","Male","60 to 64",1745.4909437866
"Meningitis","Male","65 to 69",859.14751387024
"Meningitis","Male","70 to 74",2131.6754320068
"Meningitis","Male","75 to 79",1296.8411463928
"Meningitis","Male","80 plus",833.05825734711
"Meningitis","Male","Under 5",3662.4076193852
"Mesothelioma","Female","15 to 19",5.7175381941199
"Mesothelioma","Female","20 to 24",5.7214914354086
"Mesothelioma","Female","25 to 29",5.8305420939624
"Mesothelioma","Female","30 to 34",5.0658976877928
"Mesothelioma","Female","35 to 39",4.6995896629989
"Mesothelioma","Female","40 to 44",4.6655347321928
"Mesothelioma","Female","45 to 49",11.518018965811
"Mesothelioma","Female","50 to 54",15.201711064219
"Mesothelioma","Female","55 to 59",15.900338274598
"Mesothelioma","Female","60 to 64",13.930244000196
"Mesothelioma","Female","65 to 69",10.655210341692
"Mesothelioma","Female","70 to 74",13.349857546926
"Mesothelioma","Female","75 to 79",9.1555625855923
"Mesothelioma","Female","80 plus",11.734096111059
"Mesothelioma","Male","15 to 19",10.546004132271
"Mesothelioma","Male","20 to 24",28.141969416618
"Mesothelioma","Male","25 to 29",14.590636175394
"Mesothelioma","Male","30 to 34",18.225653793097
"Mesothelioma","Male","35 to 39",23.273956197739
"Mesothelioma","Male","40 to 44",39.586529949188
"Mesothelioma","Male","45 to 49",62.247477108002
"Mesothelioma","Male","50 to 54",47.991752270222
"Mesothelioma","Male","55 to 59",70.598231831551
"Mesothelioma","Male","60 to 64",54.761149943352
"Mesothelioma","Male","65 to 69",31.74024793005
"Mesothelioma","Male","70 to 74",14.964823472023
"Mesothelioma","Male","75 to 79",6.440213475585
"Mesothelioma","Male","80 plus",9.0997884745002
"Migraine","Female","10 to 14",NA
"Migraine","Female","15 to 19",NA
"Migraine","Female","20 to 24",NA
"Migraine","Female","25 to 29",NA
"Migraine","Female","30 to 34",NA
"Migraine","Female","35 to 39",NA
"Migraine","Female","40 to 44",NA
"Migraine","Female","45 to 49",NA
"Migraine","Female","5 to 9",NA
"Migraine","Female","50 to 54",NA
"Migraine","Female","55 to 59",NA
"Migraine","Female","60 to 64",NA
"Migraine","Female","65 to 69",NA
"Migraine","Female","70 to 74",NA
"Migraine","Female","75 to 79",NA
"Migraine","Female","80 plus",NA
"Migraine","Male","10 to 14",NA
"Migraine","Male","15 to 19",NA
"Migraine","Male","20 to 24",NA
"Migraine","Male","25 to 29",NA
"Migraine","Male","30 to 34",NA
"Migraine","Male","35 to 39",NA
"Migraine","Male","40 to 44",NA
"Migraine","Male","45 to 49",NA
"Migraine","Male","5 to 9",NA
"Migraine","Male","50 to 54",NA
"Migraine","Male","55 to 59",NA
"Migraine","Male","60 to 64",NA
"Migraine","Male","65 to 69",NA
"Migraine","Male","70 to 74",NA
"Migraine","Male","75 to 79",NA
"Migraine","Male","80 plus",NA
"Multiple myeloma","Female","15 to 19",11.76790940547
"Multiple myeloma","Female","20 to 24",15.600466754913
"Multiple myeloma","Female","25 to 29",19.004901465297
"Multiple myeloma","Female","30 to 34",18.490189647436
"Multiple myeloma","Female","35 to 39",29.568099216938
"Multiple myeloma","Female","40 to 44",62.345454037666
"Multiple myeloma","Female","45 to 49",111.50152073669
"Multiple myeloma","Female","50 to 54",155.15962921524
"Multiple myeloma","Female","55 to 59",247.59516311646
"Multiple myeloma","Female","60 to 64",391.13863833618
"Multiple myeloma","Female","65 to 69",272.59391230392
"Multiple myeloma","Female","70 to 74",254.25778662872
"Multiple myeloma","Female","75 to 79",175.80540219879
"Multiple myeloma","Female","80 plus",249.65440520477
"Multiple myeloma","Male","15 to 19",17.293831798792
"Multiple myeloma","Male","20 to 24",19.004903146267
"Multiple myeloma","Male","25 to 29",29.559040001154
"Multiple myeloma","Male","30 to 34",39.222723528862
"Multiple myeloma","Male","35 to 39",63.342874112129
"Multiple myeloma","Male","40 to 44",120.45790521049
"Multiple myeloma","Male","45 to 49",235.86843631363
"Multiple myeloma","Male","50 to 54",281.17825193977
"Multiple myeloma","Male","55 to 59",427.34422234344
"Multiple myeloma","Male","60 to 64",528.66487139893
"Multiple myeloma","Male","65 to 69",450.24121901703
"Multiple myeloma","Male","70 to 74",312.28592238617
"Multiple myeloma","Male","75 to 79",236.41475036621
"Multiple myeloma","Male","80 plus",264.03526581192
"Multiple sclerosis","Female","10 to 14",NA
"Multiple sclerosis","Female","15 to 19",NA
"Multiple sclerosis","Female","20 to 24",66.175501977921
"Multiple sclerosis","Female","25 to 29",31.820548838854
"Multiple sclerosis","Female","30 to 34",47.570209358931
"Multiple sclerosis","Female","35 to 39",39.183388021708
"Multiple sclerosis","Female","40 to 44",53.374079944372
"Multiple sclerosis","Female","45 to 49",98.798102596283
"Multiple sclerosis","Female","5 to 9",NA
"Multiple sclerosis","Female","50 to 54",116.07117343163
"Multiple sclerosis","Female","55 to 59",112.92698776102
"Multiple sclerosis","Female","60 to 64",105.52528037214
"Multiple sclerosis","Female","65 to 69",111.3114311161
"Multiple sclerosis","Female","70 to 74",170.46662034512
"Multiple sclerosis","Female","75 to 79",101.89094759321
"Multiple sclerosis","Female","80 plus",67.185142123699
"Multiple sclerosis","Male","10 to 14",NA
"Multiple sclerosis","Male","15 to 19",NA
"Multiple sclerosis","Male","20 to 24",61.957939558744
"Multiple sclerosis","Male","25 to 29",38.569616424322
"Multiple sclerosis","Male","30 to 34",63.676504137993
"Multiple sclerosis","Male","35 to 39",67.422856292725
"Multiple sclerosis","Male","40 to 44",88.394783127308
"Multiple sclerosis","Male","45 to 49",86.285842463493
"Multiple sclerosis","Male","5 to 9",NA
"Multiple sclerosis","Male","50 to 54",96.150104912758
"Multiple sclerosis","Male","55 to 59",119.11015216923
"Multiple sclerosis","Male","60 to 64",105.66569164085
"Multiple sclerosis","Male","65 to 69",108.79778881216
"Multiple sclerosis","Male","70 to 74",129.11216733027
"Multiple sclerosis","Male","75 to 79",79.165384432793
"Multiple sclerosis","Male","80 plus",56.269121902466
"Nasopharynx cancer","Female","10 to 14",10.274431690693
"Nasopharynx cancer","Female","15 to 19",27.887719131589
"Nasopharynx cancer","Female","20 to 24",25.419620112658
"Nasopharynx cancer","Female","25 to 29",32.89391108799
"Nasopharynx cancer","Female","30 to 34",69.477083876133
"Nasopharynx cancer","Female","35 to 39",110.19914112711
"Nasopharynx cancer","Female","40 to 44",144.89032874489
"Nasopharynx cancer","Female","45 to 49",226.36019843292
"Nasopharynx cancer","Female","5 to 9",4.2601663141102
"Nasopharynx cancer","Female","50 to 54",296.81812654495
"Nasopharynx cancer","Female","55 to 59",329.36688029289
"Nasopharynx cancer","Female","60 to 64",316.75968135452
"Nasopharynx cancer","Female","65 to 69",265.15768485165
"Nasopharynx cancer","Female","70 to 74",182.11881673527
"Nasopharynx cancer","Female","75 to 79",68.191717354298
"Nasopharynx cancer","Female","80 plus",79.703862735748
"Nasopharynx cancer","Male","10 to 14",38.800534662128
"Nasopharynx cancer","Male","15 to 19",45.64067198801
"Nasopharynx cancer","Male","20 to 24",53.478032931805
"Nasopharynx cancer","Male","25 to 29",94.956416521072
"Nasopharynx cancer","Male","30 to 34",219.84602832794
"Nasopharynx cancer","Male","35 to 39",371.51708058357
"Nasopharynx cancer","Male","40 to 44",473.187803936
"Nasopharynx cancer","Male","45 to 49",663.80197196198
"Nasopharynx cancer","Male","5 to 9",18.458467411637
"Nasopharynx cancer","Male","50 to 54",756.04498843384
"Nasopharynx cancer","Male","55 to 59",1004.7430479889
"Nasopharynx cancer","Male","60 to 64",807.36460073471
"Nasopharynx cancer","Male","65 to 69",497.98545014572
"Nasopharynx cancer","Male","70 to 74",283.76226611328
"Nasopharynx cancer","Male","75 to 79",169.81583531952
"Nasopharynx cancer","Male","80 plus",117.30707335281
"Neonatal encephalopathy due to birth asphyxia and trauma","Female","10 to 14",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Female","15 to 19",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Female","20 to 24",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Female","25 to 29",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Female","30 to 34",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Female","35 to 39",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Female","40 to 44",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Female","45 to 49",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Female","5 to 9",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Female","50 to 54",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Female","55 to 59",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Female","60 to 64",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Female","65 to 69",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Female","70 to 74",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Female","75 to 79",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Female","80 plus",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Female","Under 5",93779.103870039
"Neonatal encephalopathy due to birth asphyxia and trauma","Male","10 to 14",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Male","15 to 19",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Male","20 to 24",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Male","25 to 29",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Male","30 to 34",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Male","35 to 39",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Male","40 to 44",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Male","45 to 49",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Male","5 to 9",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Male","50 to 54",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Male","55 to 59",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Male","60 to 64",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Male","65 to 69",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Male","70 to 74",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Male","75 to 79",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Male","80 plus",NA
"Neonatal encephalopathy due to birth asphyxia and trauma","Male","Under 5",118906.53917371
"Neonatal sepsis and other neonatal infections","Female","Under 5",36702.332352822
"Neonatal sepsis and other neonatal infections","Male","Under 5",57596.746885333
"Non-Hodgkin lymphoma","Female","10 to 14",110.25437651348
