"cause_name","sex","age","ylds"
"Exposure to forces of nature","Male","30 to 34",1231.0084301615
"Exposure to forces of nature","Male","35 to 39",1334.0088530907
"Exposure to forces of nature","Male","40 to 44",1468.4308122037
"Exposure to forces of nature","Male","45 to 49",1711.8826665725
"Exposure to forces of nature","Male","5 to 9",86.924309039288
"Exposure to forces of nature","Male","50 to 54",1544.1996246737
"Exposure to forces of nature","Male","55 to 59",1423.5122005267
"Exposure to forces of nature","Male","60 to 64",1111.7662227364
"Exposure to forces of nature","Male","65 to 69",801.53363487042
"Exposure to forces of nature","Male","70 to 74",578.86092059064
"Exposure to forces of nature","Male","75 to 79",359.84812630214
"Exposure to forces of nature","Male","80 plus",232.65294930757
"Exposure to forces of nature","Male","Under 5",52.904830565076
"Exposure to mechanical forces","Female","10 to 14",7869.5319496876
"Exposure to mechanical forces","Female","15 to 19",9290.6095227629
"Exposure to mechanical forces","Female","20 to 24",10671.00798455
"Exposure to mechanical forces","Female","25 to 29",12137.198031224
"Exposure to mechanical forces","Female","30 to 34",12848.056415602
"Exposure to mechanical forces","Female","35 to 39",12834.048916707
"Exposure to mechanical forces","Female","40 to 44",12262.058335208
"Exposure to mechanical forces","Female","45 to 49",11627.816581684
"Exposure to mechanical forces","Female","5 to 9",4911.535855287
"Exposure to mechanical forces","Female","50 to 54",10647.887850392
"Exposure to mechanical forces","Female","55 to 59",9636.1524970515
"Exposure to mechanical forces","Female","60 to 64",7920.2298156321
"Exposure to mechanical forces","Female","65 to 69",5981.4249194679
"Exposure to mechanical forces","Female","70 to 74",4766.116557568
"Exposure to mechanical forces","Female","75 to 79",3423.5776863905
"Exposure to mechanical forces","Female","80 plus",3522.7402364856
"Exposure to mechanical forces","Female","Under 5",1525.9856687832
"Exposure to mechanical forces","Male","10 to 14",20967.513723729
"Exposure to mechanical forces","Male","15 to 19",27696.821010181
"Exposure to mechanical forces","Male","20 to 24",35391.77021121
"Exposure to mechanical forces","Male","25 to 29",42794.36724667
"Exposure to mechanical forces","Male","30 to 34",47138.133840447
"Exposure to mechanical forces","Male","35 to 39",47239.06535505
"Exposure to mechanical forces","Male","40 to 44",45236.416073865
"Exposure to mechanical forces","Male","45 to 49",43579.029551063
"Exposure to mechanical forces","Male","5 to 9",13308.208534373
"Exposure to mechanical forces","Male","50 to 54",40139.325744076
"Exposure to mechanical forces","Male","55 to 59",36144.152939155
"Exposure to mechanical forces","Male","60 to 64",28386.389789826
"Exposure to mechanical forces","Male","65 to 69",19360.186836907
"Exposure to mechanical forces","Male","70 to 74",14288.754263292
"Exposure to mechanical forces","Male","75 to 79",9353.0969376034
"Exposure to mechanical forces","Male","80 plus",8874.5922591972
"Exposure to mechanical forces","Male","Under 5",4627.1609177485
"Falls","Female","10 to 14",22650.719588273
"Falls","Female","15 to 19",30551.648450766
"Falls","Female","20 to 24",40000.309512684
"Falls","Female","25 to 29",47506.218542228
"Falls","Female","30 to 34",52287.156802006
"Falls","Female","35 to 39",57764.534241925
"Falls","Female","40 to 44",64086.334405212
"Falls","Female","45 to 49",72756.303702457
"Falls","Female","5 to 9",15996.100755483
"Falls","Female","50 to 54",81024.989490189
"Falls","Female","55 to 59",89295.614959227
"Falls","Female","60 to 64",88969.000634155
"Falls","Female","65 to 69",82209.447702781
"Falls","Female","70 to 74",83637.151991999
"Falls","Female","75 to 79",85008.55000265
"Falls","Female","80 plus",165245.16347745
"Falls","Female","Under 5",8171.3395270118
"Falls","Male","10 to 14",36092.445366701
"Falls","Male","15 to 19",48084.854893239
"Falls","Male","20 to 24",61221.098624935
"Falls","Male","25 to 29",72532.620394767
"Falls","Male","30 to 34",81571.58824745
"Falls","Male","35 to 39",91581.982065584
"Falls","Male","40 to 44",101052.5123385
"Falls","Male","45 to 49",110217.96012577
"Falls","Male","5 to 9",24604.716192802
"Falls","Male","50 to 54",115526.36104204
"Falls","Male","55 to 59",119977.66461677
"Falls","Male","60 to 64",109723.98270936
"Falls","Male","65 to 69",88712.371350938
"Falls","Male","70 to 74",80687.321100959
"Falls","Male","75 to 79",71880.018184071
"Falls","Male","80 plus",124642.5169827
"Falls","Male","Under 5",11884.326175996
"Fire, heat, and hot substances","Female","10 to 14",7392.2046340409
"Fire, heat, and hot substances","Female","15 to 19",11640.186529571
"Fire, heat, and hot substances","Female","20 to 24",17044.404925994
"Fire, heat, and hot substances","Female","25 to 29",21725.736363486
"Fire, heat, and hot substances","Female","30 to 34",25532.541286791
"Fire, heat, and hot substances","Female","35 to 39",28512.091003017
"Fire, heat, and hot substances","Female","40 to 44",29703.974466161
"Fire, heat, and hot substances","Female","45 to 49",29607.654238997
"Fire, heat, and hot substances","Female","5 to 9",5075.8909747002
"Fire, heat, and hot substances","Female","50 to 54",27407.700977474
"Fire, heat, and hot substances","Female","55 to 59",23634.415851687
"Fire, heat, and hot substances","Female","60 to 64",17931.875204863
"Fire, heat, and hot substances","Female","65 to 69",12612.090493253
"Fire, heat, and hot substances","Female","70 to 74",9610.301130328
"Fire, heat, and hot substances","Female","75 to 79",6789.8879290876
"Fire, heat, and hot substances","Female","80 plus",7978.3778848915
"Fire, heat, and hot substances","Female","Under 5",4049.2532064039
"Fire, heat, and hot substances","Male","10 to 14",10070.339179742
"Fire, heat, and hot substances","Male","15 to 19",12938.924959656
"Fire, heat, and hot substances","Male","20 to 24",16806.587302835
"Fire, heat, and hot substances","Male","25 to 29",20638.34575345
"Fire, heat, and hot substances","Male","30 to 34",24001.983318693
"Fire, heat, and hot substances","Male","35 to 39",26617.562908016
"Fire, heat, and hot substances","Male","40 to 44",27627.18574945
"Fire, heat, and hot substances","Male","45 to 49",26689.25886595
"Fire, heat, and hot substances","Male","5 to 9",8624.2629144738
"Fire, heat, and hot substances","Male","50 to 54",23805.717803187
"Fire, heat, and hot substances","Male","55 to 59",20534.762071004
"Fire, heat, and hot substances","Male","60 to 64",15321.118469791
"Fire, heat, and hot substances","Male","65 to 69",10182.316932829
"Fire, heat, and hot substances","Male","70 to 74",7587.4835265942
"Fire, heat, and hot substances","Male","75 to 79",5151.0727249901
"Fire, heat, and hot substances","Male","80 plus",6104.1827665508
"Fire, heat, and hot substances","Male","Under 5",7829.1171807234
"Foreign body","Female","10 to 14",552.89719812824
"Foreign body","Female","15 to 19",792.01583758603
"Foreign body","Female","20 to 24",1135.5189988468
"Foreign body","Female","25 to 29",1425.1715012305
"Foreign body","Female","30 to 34",1571.0018534514
"Foreign body","Female","35 to 39",1617.4551040474
"Foreign body","Female","40 to 44",1535.7473093868
"Foreign body","Female","45 to 49",1440.7450003836
"Foreign body","Female","5 to 9",516.03947568527
"Foreign body","Female","50 to 54",1307.7331726398
"Foreign body","Female","55 to 59",1181.1888702659
"Foreign body","Female","60 to 64",1013.0960099986
"Foreign body","Female","65 to 69",846.08587247749
"Foreign body","Female","70 to 74",927.95729632958
"Foreign body","Female","75 to 79",1050.29956945
"Foreign body","Female","80 plus",1487.2996454798
"Foreign body","Female","Under 5",649.08407354632
"Foreign body","Male","10 to 14",947.84001217147
"Foreign body","Male","15 to 19",1428.3202995528
"Foreign body","Male","20 to 24",2059.8853265412
"Foreign body","Male","25 to 29",2743.9162185873
"Foreign body","Male","30 to 34",3202.8333912715
"Foreign body","Male","35 to 39",3375.6473156844
"Foreign body","Male","40 to 44",3221.5337259971
"Foreign body","Male","45 to 49",3311.2684263206
"Foreign body","Male","5 to 9",837.51526168143
"Foreign body","Male","50 to 54",3378.0334596172
"Foreign body","Male","55 to 59",3471.4782996582
"Foreign body","Male","60 to 64",3016.0282316099
"Foreign body","Male","65 to 69",2107.0864716191
"Foreign body","Male","70 to 74",1658.1773022942
"Foreign body","Male","75 to 79",1283.4507212269
"Foreign body","Male","80 plus",1530.429101199
"Foreign body","Male","Under 5",793.46790909431
"Gallbladder and biliary diseases","Female","10 to 14",657.51731649683
"Gallbladder and biliary diseases","Female","15 to 19",708.6761570818
"Gallbladder and biliary diseases","Female","20 to 24",1288.5107962758
"Gallbladder and biliary diseases","Female","25 to 29",2494.3859641886
"Gallbladder and biliary diseases","Female","30 to 34",3357.986525094
"Gallbladder and biliary diseases","Female","35 to 39",4005.6953337095
"Gallbladder and biliary diseases","Female","40 to 44",4843.2579275745
"Gallbladder and biliary diseases","Female","45 to 49",6030.4931923323
"Gallbladder and biliary diseases","Female","5 to 9",578.71630468513
"Gallbladder and biliary diseases","Female","50 to 54",6826.5604880695
"Gallbladder and biliary diseases","Female","55 to 59",7274.1792769195
"Gallbladder and biliary diseases","Female","60 to 64",6475.784273147
"Gallbladder and biliary diseases","Female","65 to 69",4880.7468072555
"Gallbladder and biliary diseases","Female","70 to 74",3992.4641027485
"Gallbladder and biliary diseases","Female","75 to 79",3003.6420759137
"Gallbladder and biliary diseases","Female","80 plus",2954.7643154299
"Gallbladder and biliary diseases","Female","Under 5",426.4029894952
"Gallbladder and biliary diseases","Male","10 to 14",332.96377122938
"Gallbladder and biliary diseases","Male","15 to 19",367.47036349158
"Gallbladder and biliary diseases","Male","20 to 24",584.45502010364
"Gallbladder and biliary diseases","Male","25 to 29",1048.7015702426
"Gallbladder and biliary diseases","Male","30 to 34",1458.8013711542
"Gallbladder and biliary diseases","Male","35 to 39",1843.0713056247
"Gallbladder and biliary diseases","Male","40 to 44",2443.3185983037
"Gallbladder and biliary diseases","Male","45 to 49",3317.3086243619
"Gallbladder and biliary diseases","Male","5 to 9",286.09750802627
"Gallbladder and biliary diseases","Male","50 to 54",3692.4450814017
"Gallbladder and biliary diseases","Male","55 to 59",3603.5534566469
"Gallbladder and biliary diseases","Male","60 to 64",3064.9676751949
"Gallbladder and biliary diseases","Male","65 to 69",2321.6093795083
"Gallbladder and biliary diseases","Male","70 to 74",1881.7008597334
"Gallbladder and biliary diseases","Male","75 to 79",1319.2616791863
"Gallbladder and biliary diseases","Male","80 plus",1187.7050913642
"Gallbladder and biliary diseases","Male","Under 5",198.38225203376
"Gallbladder and biliary tract cancer","Female","15 to 19",3.0097244754138
"Gallbladder and biliary tract cancer","Female","20 to 24",7.071018914012
"Gallbladder and biliary tract cancer","Female","25 to 29",14.662867629532
"Gallbladder and biliary tract cancer","Female","30 to 34",25.718622929463
"Gallbladder and biliary tract cancer","Female","35 to 39",79.220452039191
"Gallbladder and biliary tract cancer","Female","40 to 44",131.16291145865
"Gallbladder and biliary tract cancer","Female","45 to 49",200.79435742437
"Gallbladder and biliary tract cancer","Female","50 to 54",207.25090387378
"Gallbladder and biliary tract cancer","Female","55 to 59",253.67525072468
"Gallbladder and biliary tract cancer","Female","60 to 64",231.76316462397
"Gallbladder and biliary tract cancer","Female","65 to 69",168.55937930488
"Gallbladder and biliary tract cancer","Female","70 to 74",131.05543112037
"Gallbladder and biliary tract cancer","Female","75 to 79",79.269388815112
"Gallbladder and biliary tract cancer","Female","80 plus",110.11702898413
"Gallbladder and biliary tract cancer","Male","15 to 19",2.958756441085
"Gallbladder and biliary tract cancer","Male","20 to 24",6.4832330195288
"Gallbladder and biliary tract cancer","Male","25 to 29",16.672276486516
"Gallbladder and biliary tract cancer","Male","30 to 34",28.791040531268
"Gallbladder and biliary tract cancer","Male","35 to 39",48.818546764867
"Gallbladder and biliary tract cancer","Male","40 to 44",80.688702587887
"Gallbladder and biliary tract cancer","Male","45 to 49",112.4565925046
"Gallbladder and biliary tract cancer","Male","50 to 54",152.70824918751
"Gallbladder and biliary tract cancer","Male","55 to 59",234.9869826015
"Gallbladder and biliary tract cancer","Male","60 to 64",200.12542809069
"Gallbladder and biliary tract cancer","Male","65 to 69",161.75492587052
"Gallbladder and biliary tract cancer","Male","70 to 74",112.77178104117
"Gallbladder and biliary tract cancer","Male","75 to 79",71.88263135675
"Gallbladder and biliary tract cancer","Male","80 plus",76.588713248423
"Gastritis and duodenitis","Female","10 to 14",39882.098798291
"Gastritis and duodenitis","Female","15 to 19",16335.255594793
"Gastritis and duodenitis","Female","20 to 24",10911.541356959
"Gastritis and duodenitis","Female","25 to 29",15492.461399784
"Gastritis and duodenitis","Female","30 to 34",18228.550983036
"Gastritis and duodenitis","Female","35 to 39",19233.500492405
"Gastritis and duodenitis","Female","40 to 44",24014.029386124
"Gastritis and duodenitis","Female","45 to 49",28093.569120663
"Gastritis and duodenitis","Female","5 to 9",34369.315266939
"Gastritis and duodenitis","Female","50 to 54",26737.729035424
"Gastritis and duodenitis","Female","55 to 59",27926.562475258
"Gastritis and duodenitis","Female","60 to 64",32206.422194039
"Gastritis and duodenitis","Female","65 to 69",30397.850893432
"Gastritis and duodenitis","Female","70 to 74",32070.759844234
"Gastritis and duodenitis","Female","75 to 79",27155.104969591
"Gastritis and duodenitis","Female","80 plus",26007.51562425
"Gastritis and duodenitis","Female","Under 5",3511.5379522429
"Gastritis and duodenitis","Male","10 to 14",16685.405754011
"Gastritis and duodenitis","Male","15 to 19",2876.5798361095
"Gastritis and duodenitis","Male","20 to 24",1613.2728760954
"Gastritis and duodenitis","Male","25 to 29",2486.5831382834
"Gastritis and duodenitis","Male","30 to 34",3087.0415243498
"Gastritis and duodenitis","Male","35 to 39",3303.1753672097
"Gastritis and duodenitis","Male","40 to 44",4298.6906045003
"Gastritis and duodenitis","Male","45 to 49",5549.7092539739
"Gastritis and duodenitis","Male","5 to 9",17534.652703052
"Gastritis and duodenitis","Male","50 to 54",7475.7899002897
"Gastritis and duodenitis","Male","55 to 59",7910.6527414316
"Gastritis and duodenitis","Male","60 to 64",8459.4633113376
"Gastritis and duodenitis","Male","65 to 69",6996.4195147377
"Gastritis and duodenitis","Male","70 to 74",7708.7527158395
"Gastritis and duodenitis","Male","75 to 79",6866.20817357
"Gastritis and duodenitis","Male","80 plus",7037.0114709929
"Gastritis and duodenitis","Male","Under 5",2562.5334304861
"Gout","Female","15 to 19",1.7127025063845
"Gout","Female","20 to 24",11.167699305056
"Gout","Female","25 to 29",28.612069743885
"Gout","Female","30 to 34",48.737142077479
"Gout","Female","35 to 39",66.69724425918
"Gout","Female","40 to 44",83.558349999648
"Gout","Female","45 to 49",106.6025339226
"Gout","Female","50 to 54",126.54434564876
"Gout","Female","55 to 59",136.34754782224
"Gout","Female","60 to 64",126.33509569271
"Gout","Female","65 to 69",105.650653507
"Gout","Female","70 to 74",91.105522196285
"Gout","Female","75 to 79",66.679752623779
"Gout","Female","80 plus",59.292170929922
